@RELATION user-movie

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE splitLabel STRING


@DATA
63,255,4,875747556,Test
38,526,1,892430636,Validate
59,227,3,888206015,Test
317,351,3,891446819,Train
92,73,3,875656474,Validate
392,632,5,891039015,Validate
425,1314,3,878738813,Validate
388,690,5,886438540,Train
39,347,4,891400704,Test
367,567,4,876690077,Train
417,200,4,879647708,Train
436,1522,2,887771123,Validate
409,604,4,881108364,Train
457,192,5,882395018,Validate
7,537,3,891352749,Train
92,476,2,886443602,Validate
43,302,4,887731794,Train
417,131,4,879647254,Validate
94,431,4,891721716,Test
374,210,4,880395202,Validate
247,28,5,893097024,Validate
301,1012,4,882074613,Test
299,475,4,877877600,Test
73,271,2,888792294,Train
10,698,4,877888877,Train
427,319,3,879700486,Test
449,1194,4,880410624,Validate
392,847,4,891039015,Test
393,323,2,887742916,Train
194,235,2,879541343,Train
434,406,3,886725027,Train
221,33,4,875246632,Train
16,7,5,877724066,Train
416,936,5,893214127,Validate
454,87,4,881960296,Train
243,137,3,879987084,Train
277,285,4,879543486,Validate
363,1052,3,891500134,Test
384,347,4,891273509,Test
295,648,4,879517324,Train
207,181,3,877878828,Validate
268,302,5,876513584,Test
116,914,2,892683732,Validate
381,459,4,892696738,Validate
450,487,4,887660504,Validate
244,628,4,880604346,Train
436,157,5,887768982,Train
184,995,3,889907044,Validate
416,22,5,893212623,Validate
326,234,3,879875797,Test
455,755,3,879112189,Validate
457,708,4,882398002,Test
303,483,5,879466795,Validate
100,1238,2,891375068,Test
397,479,4,885349865,Validate
268,582,5,875309344,Test
303,940,2,879485659,Test
130,218,5,875801388,Validate
7,53,5,891354689,Test
11,12,2,891904194,Test
297,222,4,874954845,Test
59,707,3,888205336,Test
458,648,4,886395899,Train
102,350,3,892990700,Validate
324,307,5,880574766,Test
275,226,3,880314914,Train
85,179,4,879454272,Train
56,64,5,892678482,Test
194,70,3,879522324,Train
350,193,4,882347653,Test
119,322,4,874774449,Train
223,332,4,891548802,Train
456,943,4,881372946,Test
454,1299,2,888266991,Validate
234,589,3,892078567,Train
429,229,2,882385613,Validate
378,1107,3,880056351,Validate
460,10,3,882912371,Train
215,227,5,891436469,Test
129,245,2,883245452,Train
425,322,3,890346597,Test
32,257,4,883717537,Test
83,1165,2,883868300,Train
145,122,1,888398307,Train
60,842,4,883327175,Validate
397,705,5,885350045,Train
23,357,3,874785233,Validate
116,299,3,876452133,Train
455,282,3,879109664,Test
207,79,4,875509888,Validate
318,69,5,884496572,Validate
297,47,2,875240090,Test
13,258,4,882139327,Train
15,300,4,879455166,Test
438,50,5,879868005,Validate
377,56,4,891298407,Test
412,193,4,879717549,Test
336,1230,2,877757516,Test
401,485,4,891033092,Validate
336,926,1,877758935,Train
102,577,3,892993895,Test
117,1014,3,886021192,Train
291,284,4,874833687,Train
10,474,4,877886783,Validate
110,550,3,886988664,Test
270,77,2,876956038,Train
389,705,5,879991196,Train
90,1020,5,891384997,Test
87,90,2,879877127,Test
13,379,1,882396984,Test
290,515,3,880473918,Train
286,167,5,877533419,Validate
91,526,4,891439471,Test
384,748,4,891274028,Test
313,542,3,891017585,Train
425,273,4,878738435,Test
393,202,3,887746015,Validate
75,118,3,884050760,Test
43,51,1,883956562,Train
208,70,3,883108430,Validate
120,125,4,889490447,Test
295,496,5,879517682,Train
332,174,5,888359866,Test
186,95,3,879024535,Test
200,739,4,884130046,Validate
370,153,2,879434832,Train
380,300,3,885481179,Train
20,87,5,879669746,Test
394,423,5,881057839,Train
452,641,3,875266415,Train
137,597,5,881432987,Test
241,302,3,887249576,Validate
178,39,2,882827645,Validate
204,874,3,892388976,Validate
131,285,5,883681723,Train
59,173,5,888205144,Test
160,412,3,876768990,Validate
44,161,4,878347634,Validate
28,258,5,881955018,Validate
436,546,3,887771826,Train
276,198,5,874795949,Train
275,435,3,880313886,Validate
110,423,4,886987952,Train
456,294,1,881375667,Train
457,366,4,882549287,Train
406,24,3,879540026,Test
450,2,4,882474001,Train
234,434,3,892079288,Train
23,109,3,874784466,Test
21,320,3,874951658,Validate
1,170,5,876892856,Validate
436,66,5,887770457,Test
385,1021,5,879441572,Test
222,825,3,878184675,Train
391,222,2,877399864,Validate
462,895,4,886365297,Test
268,288,4,875306477,Train
21,706,2,874951695,Validate
207,527,4,877879172,Test
291,288,5,874805453,Test
60,524,4,883325994,Train
438,9,4,879868005,Train
297,69,3,875240171,Test
461,50,3,885356089,Test
447,252,3,878854975,Train
92,82,2,875654846,Test
28,443,4,881961671,Train
417,1550,3,879648707,Train
204,303,5,892389020,Validate
201,658,3,884111677,Train
103,252,2,880420020,Train
321,190,4,879439562,Test
22,651,4,878887810,Validate
279,407,4,875297479,Test
13,547,1,882397011,Validate
198,198,4,884207654,Train
437,423,5,880141196,Test
404,328,4,883790749,Test
452,61,1,887718917,Validate
409,527,4,881109175,Test
5,381,1,875636540,Test
450,237,5,887660650,Test
244,856,5,880602002,Test
308,482,5,887738152,Validate
365,272,4,891303357,Test
72,7,1,880036347,Train
178,260,1,886678700,Test
222,1218,1,878183218,Validate
313,391,3,891028360,Train
128,196,5,879967550,Train
322,188,3,887314244,Test
405,1066,1,885549111,Train
312,372,3,891699568,Test
421,238,5,892241576,Validate
313,23,4,891013742,Train
168,9,1,884287394,Test
215,176,5,891435804,Test
168,930,3,884288243,Validate
59,756,2,888203658,Test
374,466,5,880394929,Validate
244,959,4,880607684,Test
385,486,2,879442189,Train
425,448,2,878738887,Test
200,419,4,884129232,Validate
18,663,4,880129454,Validate
59,64,5,888204309,Validate
288,346,5,886372155,Train
177,23,5,880130758,Train
7,99,5,891352557,Validate
145,688,4,875269822,Train
401,154,1,891033184,Train
189,89,5,893265624,Train
367,234,4,876690098,Train
119,755,1,886176678,Train
279,156,4,875306580,Train
324,322,4,880575163,Validate
450,39,4,882376282,Validate
246,831,1,884924025,Validate
79,1022,5,891271792,Train
174,723,5,886514448,Train
255,322,2,883215723,Test
109,67,5,880580719,Validate
199,508,4,883782899,Test
209,333,2,883589568,Validate
314,1473,4,877891089,Validate
190,539,2,891033370,Train
151,209,4,879524443,Train
109,173,5,880572786,Train
92,500,4,883433734,Test
435,343,5,884130744,Validate
263,496,5,891298218,Validate
90,609,5,891384357,Train
457,500,5,882553112,Train
234,1064,4,892333683,Test
329,282,3,891656300,Train
145,732,4,875272833,Validate
4,271,4,892001690,Train
90,151,2,891385190,Train
194,939,3,879550615,Test
264,240,4,886124352,Train
231,289,4,888605273,Test
316,507,3,880853704,Validate
416,1012,4,876697205,Test
83,597,2,891182270,Test
378,959,3,880046408,Train
94,7,4,885873089,Validate
298,511,4,884127690,Test
92,56,5,875653271,Validate
170,288,3,884706012,Validate
435,434,2,884131542,Validate
346,571,3,875264262,Validate
189,198,4,893265657,Validate
311,584,3,884365485,Train
276,734,1,877935262,Test
222,318,5,878181934,Validate
417,250,4,879646463,Train
335,333,4,891566952,Train
459,596,3,879562939,Train
95,190,4,888954513,Train
13,757,3,882398934,Validate
117,179,5,881012776,Validate
409,173,3,881108246,Test
245,21,3,888513502,Validate
247,269,4,893097024,Train
437,727,3,881001576,Test
230,141,4,880485489,Test
213,199,5,878956000,Train
116,872,3,876452228,Train
407,179,3,875046427,Train
299,606,4,889501393,Validate
13,234,5,882140252,Validate
331,475,3,877196173,Train
460,327,4,882912418,Validate
18,404,4,880132055,Train
431,879,3,877844489,Train
346,147,4,874950172,Train
393,470,4,889554730,Validate
95,597,3,879194663,Train
59,670,4,888206485,Train
389,510,3,880165367,Train
161,309,2,891170018,Train
435,410,5,884133733,Validate
416,213,5,893213443,Validate
313,662,3,891031576,Train
22,665,1,878888145,Train
276,325,3,874786419,Test
405,423,5,885545306,Test
70,175,3,884150422,Train
321,45,4,879439763,Train
363,44,3,891496927,Test
210,926,2,887730909,Validate
459,194,3,879566291,Test
48,647,4,879434819,Train
251,1012,4,886272175,Validate
385,1097,5,879440158,Validate
224,366,3,888104457,Test
90,515,5,891385165,Train
335,258,1,891566808,Test
327,1019,3,887746665,Test
268,1476,2,876513897,Train
125,474,3,892836422,Validate
398,663,2,875735255,Test
194,100,4,879539305,Validate
64,300,3,879365314,Train
297,53,3,875239942,Train
450,778,3,887834953,Train
417,77,3,879649304,Train
1,38,3,878543075,Train
199,1,1,883782854,Test
249,250,4,879571678,Train
308,213,4,887739382,Test
316,191,5,880854539,Test
303,2,3,879467191,Train
347,273,5,881652456,Train
15,926,1,879456424,Train
134,316,4,891732418,Test
269,1017,5,892567767,Validate
124,98,4,890287822,Train
379,179,5,880525132,Test
399,969,3,882346728,Test
139,1176,4,879538080,Train
457,243,2,882393104,Test
222,233,2,881060205,Test
316,276,2,880853849,Train
96,185,5,884403866,Train
334,945,4,891545973,Validate
137,121,5,881432881,Train
334,531,5,891545949,Test
339,56,5,891032221,Validate
1,9,5,878543541,Train
215,23,3,891436048,Train
405,1110,1,885547644,Validate
336,41,3,877757477,Validate
454,479,4,881959991,Train
159,918,4,893255798,Validate
451,360,3,879012858,Validate
7,565,4,892132019,Train
405,463,1,885548836,Validate
144,173,5,888105902,Test
269,502,3,891449842,Test
255,245,1,883215723,Test
346,132,4,875261235,Test
387,184,3,886481634,Validate
194,1045,2,879524644,Test
399,93,3,882512192,Train
50,288,4,877052008,Validate
238,125,3,883576230,Test
322,150,4,887314027,Train
354,792,4,891217340,Train
385,455,4,879440701,Validate
405,227,1,885548049,Validate
207,1333,3,877995615,Test
312,512,3,891698951,Train
90,216,5,891383626,Test
59,1005,5,888206363,Train
250,50,5,878089393,Validate
249,298,4,879571715,Test
214,527,4,891544089,Train
429,1545,2,882385518,Test
37,68,5,880915902,Test
180,729,5,877355598,Train
405,197,4,885545167,Train
250,687,1,883263007,Test
374,120,3,882158147,Validate
43,211,4,883955785,Train
392,268,5,891037385,Train
457,527,5,882553113,Validate
364,875,3,875931585,Test
405,393,4,885547314,Validate
450,815,3,882396153,Test
144,213,4,888105387,Test
246,758,1,884924813,Test
346,550,4,886273914,Validate
73,59,5,888625980,Test
344,73,3,884901371,Train
387,1537,4,886480681,Validate
363,333,1,891493634,Validate
268,284,3,875742407,Train
467,1017,2,879532403,Train
271,107,1,885848179,Test
233,509,4,877663646,Test
149,262,1,883512623,Train
43,278,3,884029259,Test
130,343,4,881536273,Test
304,294,4,884968415,Validate
438,321,5,879867960,Train
9,276,4,886959423,Validate
397,302,5,889760703,Validate
73,135,5,888626371,Train
330,118,5,876544582,Test
457,1030,2,882551134,Test
256,98,5,882164696,Test
449,224,4,879958758,Validate
426,527,3,879444550,Train
105,324,4,889214245,Test
468,926,2,875280331,Test
13,89,4,882139717,Test
84,245,4,883449530,Test
18,762,3,880132103,Test
328,448,3,885046744,Train
279,474,5,892173363,Test
181,137,2,878962465,Test
145,259,3,875269871,Validate
102,667,3,888803002,Train
213,214,5,878955816,Test
106,1028,3,883876085,Test
450,708,4,882397049,Validate
416,966,5,893212483,Train
308,23,5,887737293,Test
90,965,5,891383561,Validate
207,15,4,876198392,Train
82,97,4,878769777,Validate
347,597,3,881652788,Train
62,710,3,879375453,Train
91,211,2,891439208,Test
119,52,3,890627339,Test
222,183,4,878181535,Validate
355,358,4,879485523,Test
99,815,2,885679237,Test
380,573,1,885480737,Train
160,405,3,876770441,Validate
273,315,4,891292846,Train
116,193,4,876453681,Test
299,289,3,877877323,Validate
130,305,4,886023938,Train
437,166,4,880140398,Test
422,1,3,875130063,Train
452,27,5,885816916,Train
64,405,3,889739288,Train
328,595,3,885048500,Train
94,525,5,891721439,Validate
70,405,3,884149117,Validate
457,164,4,882547645,Validate
380,529,3,885479235,Train
423,355,3,891395020,Test
431,323,3,877844559,Train
62,9,4,879372182,Validate
90,617,4,891383835,Validate
339,269,5,891032379,Test
121,792,3,891388250,Test
458,191,5,886396192,Validate
267,566,3,878973047,Validate
181,294,2,878961173,Validate
145,771,2,888398867,Validate
179,893,2,892151565,Test
90,493,5,891383600,Train
223,620,2,891550253,Test
315,461,4,879799457,Validate
363,258,3,891493603,Validate
11,750,5,891901629,Test
293,549,3,888907166,Validate
77,133,2,884752997,Train
450,400,3,882468790,Train
10,82,4,877886912,Validate
109,1060,4,880571661,Validate
466,308,1,890282957,Validate
339,89,5,891033416,Test
280,77,3,891702086,Test
12,170,4,879959374,Train
92,208,4,875656288,Test
344,357,5,884814432,Test
426,199,5,879442702,Train
233,501,3,877663383,Train
393,316,5,889554297,Test
416,1478,2,886319906,Train
102,327,2,884870872,Test
426,651,4,879442702,Train
90,52,5,891385522,Train
439,242,5,882892424,Validate
328,177,3,885047099,Validate
393,99,3,889727536,Train
405,1391,1,885549789,Test
405,1168,1,885546725,Test
256,583,5,882164603,Train
90,127,4,891383561,Validate
17,117,3,885272724,Train
360,10,5,880354624,Validate
435,729,2,884133757,Validate
272,79,5,879455015,Test
95,532,4,881011974,Train
74,354,3,888333194,Train
323,238,4,878740017,Test
437,5,2,880143663,Test
363,557,1,891496103,Train
389,526,3,880087200,Validate
437,214,4,880141041,Validate
10,510,5,877892209,Validate
327,672,2,887746328,Test
249,114,5,879572314,Validate
312,1167,4,891699295,Validate
7,465,4,891353154,Validate
437,50,5,881000958,Test
422,100,4,875129791,Train
159,273,5,880485935,Train
157,476,1,886891173,Train
64,168,5,889739243,Validate
233,603,4,880190566,Train
28,11,4,881956144,Test
445,291,2,891200233,Train
447,300,4,878854011,Test
224,286,3,888081843,Test
401,248,3,891032367,Test
174,158,2,886514921,Train
83,64,5,887665422,Test
345,381,4,884993505,Validate
59,845,5,888203579,Validate
355,242,4,879486529,Train
393,161,4,887746883,Test
378,768,4,880333598,Test
276,98,5,874792663,Validate
404,342,3,883790750,Test
259,179,4,877924028,Train
169,211,5,891359200,Test
301,607,4,882077176,Train
32,508,4,883717581,Test
405,949,5,885545702,Test
381,89,5,892696426,Train
174,433,5,886514757,Train
367,769,3,876690077,Train
322,64,5,887314148,Test
79,582,5,891271806,Validate
435,216,3,884131118,Validate
312,71,4,891699599,Validate
186,243,2,879024099,Test
375,525,4,886621917,Train
430,253,1,877225484,Validate
412,508,4,879716962,Validate
399,228,2,882347783,Test
373,1113,1,877099968,Train
94,1118,4,891722482,Train
2,277,4,888551174,Test
378,724,3,880055520,Test
6,536,4,883599400,Train
268,391,3,876513897,Train
468,461,4,875291570,Train
158,20,4,880134261,Validate
379,203,4,880526100,Validate
4,300,5,892001445,Train
207,841,3,876018501,Validate
432,250,1,889415895,Train
186,1016,5,879023643,Validate
194,491,3,879520916,Validate
81,1,4,876534949,Train
148,432,5,877019698,Train
416,202,4,876699334,Validate
38,112,5,892432751,Train
195,47,5,876632643,Test
343,463,4,876404793,Train
378,231,3,880333327,Validate
399,364,4,882350813,Train
426,848,4,879444117,Train
456,448,3,881374586,Train
299,204,4,889503112,Test
200,58,4,884129301,Validate
257,324,5,879029543,Validate
399,67,3,882350899,Validate
75,413,2,884050979,Train
49,1066,2,888067187,Train
314,1229,2,877891681,Validate
437,658,4,880141335,Train
389,965,5,880087599,Test
13,23,5,882139937,Train
11,168,3,891904949,Test
115,237,2,881171075,Validate
345,196,5,884902317,Validate
37,89,4,880930072,Train
332,106,4,887938687,Train
276,258,5,874786337,Test
422,358,2,875129640,Test
294,1079,2,889242624,Train
82,238,3,878769373,Train
430,237,5,877225965,Test
297,447,4,875239691,Test
18,403,3,880132103,Train
87,405,4,879875893,Validate
201,223,4,884113343,Test
347,172,5,881653933,Train
55,597,2,878176134,Validate
308,31,3,887739472,Validate
373,215,4,877099211,Train
320,95,3,884751418,Validate
437,283,1,880141716,Validate
326,89,4,879875398,Validate
312,653,5,891698365,Train
328,333,3,885044418,Train
330,67,4,876547500,Validate
145,12,5,882182917,Test
95,815,3,879193708,Test
323,204,3,878739771,Validate
158,430,5,880135093,Test
89,269,5,879461219,Validate
176,347,4,886047442,Validate
13,435,5,882141392,Validate
144,68,2,888105665,Train
139,296,4,879538218,Train
182,257,3,885613117,Train
7,584,4,891352093,Test
82,588,5,878769917,Validate
94,318,5,891721191,Validate
65,378,5,879217032,Train
301,474,4,882075803,Test
313,768,3,891030367,Train
345,1221,3,884993703,Train
308,495,3,887740131,Train
292,20,2,881104760,Test
293,26,3,888907015,Train
460,257,2,882912342,Validate
49,218,2,888068651,Test
437,485,4,880140854,Train
246,250,4,884924327,Validate
402,245,1,876266860,Train
343,358,1,876402493,Test
416,168,5,893212929,Validate
442,591,3,883391221,Validate
349,20,5,879465642,Validate
334,111,3,891547445,Validate
243,14,3,879987239,Test
267,29,3,878973426,Validate
458,318,4,886397771,Validate
109,1222,4,880579758,Train
102,230,2,888801232,Train
416,85,3,893210246,Validate
194,485,3,879546498,Train
269,928,1,891451754,Train
1,246,5,874965905,Test
406,22,3,882480671,Test
181,471,2,878962919,Validate
269,425,5,891448345,Validate
201,773,4,884112627,Test
411,451,4,892845634,Train
328,383,3,885049880,Train
333,300,4,891044389,Test
442,22,2,883390813,Test
197,188,3,891409982,Validate
43,88,5,883955702,Train
457,720,3,882550925,Validate
54,829,2,880937311,Train
37,550,4,880915902,Validate
210,411,3,887730931,Validate
11,370,3,891902880,Test
151,627,2,879542796,Test
212,382,5,879303929,Train
347,233,5,881654653,Validate
380,183,4,885478192,Train
330,370,4,876545058,Validate
284,301,5,885329593,Validate
468,642,3,875291403,Train
292,214,3,881105701,Train
268,10,4,875306691,Test
299,473,3,877878561,Test
374,844,4,880394000,Train
59,83,4,888204802,Train
253,273,3,891628060,Train
117,743,1,881010401,Validate
215,270,3,891434683,Test
223,929,3,891549975,Validate
452,506,3,875276081,Test
91,520,4,891439414,Train
367,53,4,876690076,Train
301,42,4,882075743,Test
406,127,4,879445430,Test
246,38,2,884923175,Train
381,607,4,892696130,Test
268,710,3,875309719,Test
383,302,4,891192216,Validate
413,326,3,879969027,Validate
347,68,5,881654825,Test
459,1060,1,879563668,Train
339,45,5,891033200,Validate
437,65,4,880140787,Test
339,179,5,891032793,Train
18,845,3,880131236,Validate
356,326,4,891406193,Train
174,1074,4,886514529,Test
286,768,3,889652968,Train
